post_timestamp,post_title,post_content
2024-11-23 16:23:25,주파밬ㅋㅋㅋ,
2024-11-23 16:23:26,뭔 뜻이고 ㅋㅋㅋ,
2024-11-23 16:23:25,1 2 3에 호감 드라이버만ㅋㅋ,섹스ㅋㅋ
2024-11-23 16:23:26,대 슬 리 ㅅㅅㅅ,ㅅㅅㅅㅅ
2024-11-23 16:23:28,가슬리 미친놈인데?,?
2024-11-23 16:23:30,페라리 컨챔각이다!!!!,ㄹㅇㅋㅋ
2024-11-23 16:23:29,쥬파바 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:23:33,쥬파바~,- dc official App
2024-11-23 16:23:33,근데 진짜 레드불타고 자우버한테 따잇은 뭐냐,"그럼 지금 체코가 자우버 타면 얼마나 더 못한다는거임???
- dc official App"
2024-11-23 16:23:34,이게 퀄리지 ㅋㅋ,캬 맛돌이네
2024-11-23 16:23:35,경 제발 잘 좀 해봐 내년에 어떡할겨,
2024-11-23 16:23:35,쥬밑사밑가밑르밑몽ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:23:37,"신슬리 2경기 연속 포디움하냐?""? 드가제",똥 차 갑
2024-11-23 16:23:42,뎀바바 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-11-23 16:23:43,가슬리 어케했노ㅋㅋㅋ,미쳐버린ㅋㅋ
2024-11-23 16:23:44,도박과 유흥의 도시라 홈그라운드 버프가 뜨네 ㅋㅋㅋㅋ,영역 전개
2024-11-23 16:23:45,퇴물탕 숏런 올해 계속 죽쑤네,흠
2024-11-23 16:23:45,가슬리 뭐노,"ㅈㄴ 잘하네
- dc official App"
2024-11-23 16:23:48,페라리 더블포디엄 하면,컨챔 살아있음?
2024-11-23 16:23:48,막스 가슬리한테 따 - 잇 ㅋㅋ,ㅋㅋ
2024-11-23 16:23:51,메르 오늘 주사위 6떴누,"내내 주사위 3 4 뜨다가 6 ㄷㄷ
- dc official App"
2024-11-23 16:23:54,물탕이는 뭔일임?,ㅇㅇ?
2024-11-23 16:23:55,라스베거스에선 도박사 쥬지지 ㅋㅋ,- dc official App
2024-11-23 16:23:55,좆물탕 이 좋은 차 타고 아오,아
2024-11-23 16:23:55,츠노다: 가슬리 어떰 ?,"ㅋㅋㅋ
- dc official App"
2024-11-23 16:23:57,펠라치오창녀단들 출격~,"외쳐 대 자 지
- dc official App"
2024-11-23 16:24:02,대 황 쥬 지,쥬바바 이게 야스다 ㅋㅋ
2024-11-23 16:24:08,저런 병신이 2+1년 4400억 씨발 ㅠㅠ,
2024-11-23 16:24:19,아니 막판에 알핀 포인트 너무 잘 벌어가는거 아니야?,츠노다 앞인게 호재네 ㅋㅋㅋㅋ
2024-11-23 16:24:21,퇴물탕 시발,ㅇ
2024-11-23 16:24:21,가슬리 ㄹㅇ 어케했노ㅋㅋ,가밑몽밑노
2024-11-23 16:24:27,❗+❗+막스 베르스타펜의 4회 드챔을 축하합니다❗+❗+,예 뭐 노쪽이보단 나은거 같긴 하네요
2024-11-23 16:24:30,연간 1400억짜리 치매흑인 ㅋㅋㅋㅋㅋㅋㅋ,그저 좆라리
2024-11-23 16:24:32,퇴물탕 시발,사인지야 가지마 ㅠㅠㅠ
2024-11-23 16:24:35,가슬리 p3 츠노다 p6?,이게 맞음? ㅋㅋ
2024-11-23 16:24:37,역시 토사장 버릴새끼 바로버리노ㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:24:38,1 2 3위 예측한 새끼 있긴하냐ㅠㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:24:41,르끌레 숏런 장점 다 희석됐노,"롱런 잘 타진 대신에 작년부터 사인츠한테 자주 따임
대인츠가 잘해진거같기도"
2024-11-23 16:24:41,쥬지 시발 개섹스,"폴투윈 가자
- dc official App"
2024-11-23 16:24:50,컨스트럭터 세팀 나란히,
2024-11-23 16:24:50,근데 체코보니까 대밀턴인데?,흠...
2024-11-23 16:24:52,가슬리 시계가 고장난거아님??,"어캐했노
- dc official App"
2024-11-23 16:25:02,하시발,맥라렌 좆됐네 컨챔 존나불안한데
2024-11-23 16:25:03,그래서 르노 왜 철수함?,"퀄리 3위까지 해줬는데?
- dc official App"
2024-11-23 16:25:03,파파야 둘이 어디쳐갔노 시발,마마보고왔더니 포디움에서 사라졌노
2024-11-23 16:25:07,쥬지 2승 가자 ㅅㅂ,브라질 억까당했는데 이번엔
2024-11-23 16:25:08,알핀 저기있는거 적응이안되네 ㅅㅂㅋㅋㅋ,
2024-11-23 16:25:11,이번 퀄리도 진짜 개꿀잼이네 무난히 메르원투일줄 알았건만ㅋㅋㅋㅋ,대황슬리 ㄷㄷㄷ
2024-11-23 16:25:13,분위기도 좋고 성능도 좋고 차도 좋은데,
2024-11-23 16:25:13,저런 사인츠 버리고 데려온게 치매노인 ㅋㅋㅋㅋ,씨발
2024-11-23 16:25:16,가슬리 시발련아 어케했노,어케했냐고시발련아
2024-11-23 16:25:19,쥬지야 T자 한번만,드가자
2024-11-23 16:25:19,주바바가 아니라 쮸보봅이였노 ㄷㄷ,쥬지폴 ㄷㄷ
2024-11-23 16:25:23,그와중에 츠노다 P7 와 ㅋㅋ,- dc official App
2024-11-23 16:25:23,드디어 러셀이 시즌 3번째 우승을 하는구나,
2024-11-23 16:25:23,그러니까 오콘이 p3하는 차 타고 탈락하는 병신이라고?,
2024-11-23 16:25:27,저 폭로가 뭐 말하는거임?,??
2024-11-23 16:25:30,알핀 요새 잘하네,
2024-11-23 16:25:32,내년 페라리 <<<- 사인지 내치고 해물탕 들어감 ㅋㅋㅋㅋ,역시 뇌지컬은 페라리
2024-11-23 16:25:35,?? : 말했잖아 내가 진짜 도박하나는 잘한다니까,"라스베가스는 하나의 거대한 도박판이잖아
여긴 내 판이야"
2024-11-23 16:25:36,???:막스 이 인면어 새끼야,"하...알핀보다 느리냐
- dc official App"
2024-11-23 16:25:43,아 T 포즈 안 해주네 ㅋㅋㅋ,기대했는데 아쉽
2024-11-23 16:25:47,페라리 그래도 잘했다,"온도 낮은 트랙에서 타이어 웜업 걱정부터 했는데
가슬리 변수 없얶다면 2-3이니까
나름 잘했다 음"
2024-11-23 16:25:45,지금 존나 떨리면 개추,"ㅈ망했다 시발
- dc official App"
2024-11-23 16:25:56,가슬리 이새끼 고점은 높음,"조종성이 너무 어렵지도 않으면서 타이어 웨어가 좋고 프론트 그립이 뛰어나면 됨.. 레드불 시절은 우선 첫번째를 충족을 못한거고.
F1 올드비는 시즌 중반에 알핀이 프론트윙 업글하고서 가슬리 폼이 확 뛴걸 눈치챘을거임. 확실히 자기한테 좀 맞는 차 가져다주고 성능만 보장되면 존나 잘타는건 맞음 ㅇㅇ 저점도 존나 낮지만 오콘이랑만 비교해봐도 고점도 높음"
2024-11-23 16:25:56,핫핑크 리버리는 강팀의 증거,
2024-11-23 16:26:03,가슬리는 왜 3위임?,진짜모름
2024-11-23 16:26:05,계약 무효화 안될까요?,시발 진짜 제발요
2024-11-23 16:26:07,대 슬 리,
2024-11-23 16:26:08,르끌 4윈가,어?
2024-11-23 16:26:09,다못보고 나왓는데 q3 순위좀,"쥬지 사인지 가슬리 다음이 누구
- dc official App"
2024-11-23 16:26:11,레이싱포인트가 되부렸네,오히려 좋아
2024-11-23 16:26:11,르끌 P4면 우승하겠네,ㅇㅇ
2024-11-23 16:26:16,퇴물탕:나 나간다고 메르가 셋업 좆같이 잡음 ㅠㅠ,+16은 뽀구미가 타도 그거보단 빠르겠다
2024-11-23 16:26:18,래이싱포인트 부활 ㅅㅅㅅㅅㅅ,ㅋㅋㅋㅋㅋㅋㅋㅋ
2024-11-23 16:26:21,병신 둘,"200억
1400억"
2024-11-23 16:26:22,알핀은 이벤트 리버리가 통하네 ㅋㅋㅋ,맨날 핑크 리버리 ㄱㄱ
2024-11-23 16:26:23,쥬지 얼굴 반갈죽,
2024-11-23 16:26:26,가슬리때문에 게이가 될거같아,
2024-11-23 16:26:30,해밀턴이 그냥 윌리엄스 가면 안됨?,사바오야 가지마...
2024-11-23 16:26:31,어우 쥬지 전광판 저건 좀 무섭다,얼굴반갈죽ㅋㅋ
2024-11-23 16:26:35,4끌레르 오히려 좋아,우승 간다
2024-11-23 16:26:36,몽골 << 노쪽이 티배깅할려고 기록맞춘건가요?,ㅋㅋ
2024-11-23 16:26:44,가슬리 얘는 진짜ㅋㅋㅋㅋ,이런 애를 내다버리고 체평 데려온 레드불은 뭔데ㅋㅋㅋㅋ
2024-11-23 16:26:52,쥬지전광판 ㅋㅋㅋㅋ,- dc official App
2024-11-23 16:26:57,맥라렌은 직선 주로에서 속도 생각보다 안나는듯?,몽골 드챔 먹겠누
2024-11-23 16:27:02,글자에 얼굴 띄우는 거 좀 기괴한데,러/셀
2024-11-23 16:27:13,막스 노리스 앞에서 히히 못가 하겠네 ㅋㅋㅋㅋ,어딜 가려고 ㅋㅋ 힐듯
2024-11-23 16:27:26,체중재는눈나는어디가고,할배가 서있누ㅜㅜ
2024-11-23 16:27:27,???: 감독님 내일 하드타이어 스타트 말아두세요,안 들어가고 버티다 보면 분명히 세카가 뜰 거라니까?
2024-11-23 16:27:30,좆망 ㅋㅋ,아닌가 호잰가?
2024-11-23 16:27:37,쥬지 맥고나걸교수처럼 생김,ㅋㅋㅋㅋㅋㅋㅋ
2024-11-23 16:27:38,르끌레가 드챔먹어야하는데 사인츠가 자꾸 찬물뿌리잖아,"퇴물탕 데려오면 쳐느려서 르끌한테 시비못검
페라리는 제대로된 선택을 한거임"
2024-11-23 16:27:39,몽골 경쟁자 아니면 개 친절해 ㅋㅋㅋㅋ,
2024-11-23 16:27:44,스타트 몽노대전 입갤 ㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:27:47,몽골 노리스 앞이라고 싱글벙글하네ㅋㅋㅋㅋㅋ,드챔먹었다 이거지
2024-11-23 16:27:54,다 모르겠고,컨챔 역전 드가자~ ㅋㅋ
2024-11-23 16:28:05,페라리 슈트 3개월은 안빤거같음,뭔 에디션이 저렇다냐
2024-11-23 16:28:07,사인츠 보내기 싫은 티포시는 개추~~~~,ㅇㅇ
2024-11-23 16:28:12,호너 왜 메르 피트크루애있냐?,존나 닮았네 ㅋㅋㅋ
2024-11-23 16:28:13,토토 표정 ㅋㅋ,ㅋㅋ
2024-11-23 16:28:20,꺼몬 레츠고,
2024-11-23 16:28:30,슬슬 알핀이 애마 컨챔 딸 거 같으면 개추 ㅋㅋㅋ,이제 37포 차이면 슬슬 가능해보임 ㅋㅋㅋ
2024-11-23 16:28:34,전광판 쥬지 무서워,
2024-11-23 16:28:34,Alpine dominance could never bore fans,"대황핀 ㄷㄷ
- dc official App"
2024-11-23 16:28:47,장갑 IWC 존나 귀엽노 ㅋㅋㅋ,ㅋㅋ
2024-11-23 16:28:56,퇴물탕 십련아,Q2까진 잘 했잖아 ㅅㅂ
2024-11-23 16:29:03,연간 1400억짜리 세컨 vs 슬림이 스폰서 꽂아주는 세컨,대 체 황
2024-11-23 16:29:08,F1이 된 조지러셀. JPG,이왜진
2024-11-23 16:29:25,그래서 알비 업데이트는 좋았던거냐?,
2024-11-23 16:29:31,알핀 빨라진 이유,레이싱 포인트의 기운을 받음
2024-11-23 16:29:38,슬슬 쫄리는 진하스면 개추,이거 순위 회복 못하는 거 아니냐
2024-11-23 16:29:47,페라리는 왜 잘하는 애 버리고 못하는애 주워와???,그것이 낭만이니까
2024-11-23 16:29:52,내일 월챔 세레머니 하는거임?,"우승은 조지인데 월챔 확정은 막스이면 중계는 어떻게 되는거임?
조지 세레머니 끝나고 월챔 세레모니 하는거임?"
2024-11-23 16:30:21,노리스 오늘 밤 가야할 곳,해밀턴 숙소가서 비법 배우기 ㅋㅋㅋㅋ
2024-11-23 16:30:26,이새낀 이제 기대도 안된다,2026으로 스킵하자
2024-11-23 16:30:29,메르 공계 댓글 드디어 물탕이 버리노 ㅋㅋ,더 이상 쉴드 못 치겠다네 ㅋㅋㅋㅋㅋㅋㅋ
2024-11-23 16:30:31,미쳐버린 알핀,ㅋㅋㅋ
2024-11-23 16:30:48,르클레르 4위?,가자
2024-11-23 16:30:53,오늘 윌 요약,"또 고장났다 이기
- dc official App"
2024-11-23 16:31:08,따잇 꿜리,
2024-11-23 16:31:24,엪알못 개병신새끼,F1 마이너 갤러리
2024-11-23 16:31:25,하수:막스가 퀄리를 망쳤구나,"고수:아하 직빨이 나쁘니까 계속 DRS를 받겠다는 뜻이구나!
- dc official App"
2024-11-23 16:31:28,브버지<-장사의 신이면 개추 ㅋㅋ,르노 정상화 완료
2024-11-23 16:31:41,쥬지1등보다 궁금한게,가슬리 이새끼 어케함
2024-11-23 16:31:59,츠노다 포디움 가즈아!!~~,"대 노 다
- dc official App"
2024-11-23 16:32:00,씨이발…,q2까진 그래도 오늘은 퇴물탕 소리 안 듣겠구나 했는데 시발… ㅠ
2024-11-23 16:32:16,똥차갑 2등 도대체 어케함? ㄷㄷㄷㄷㄷ,갓핀!!
2024-11-23 16:32:17,??? : 니들은 F1에 있을 자격이없어,F2 보다 느린새끼들아 ㅋㅋㅋ
2024-11-23 16:32:24,내가 노쪽이 개같이 우주방어해서,페라리 컨챔 먹여줄 막스면 ㄱㅊ
2024-11-23 16:32:25,르노 병신들아,엔진 만들어 니들 재능있어
2024-11-23 16:32:25,차무식~,
2024-11-23 16:32:29,드챔 노려쓰(25),"노리기만했음
- dc official App"
2024-11-23 16:32:50,대 슬 리,
2024-11-23 16:32:56,페라리는 내년차 개발할게 아니라 회춘약 공수해와야,한 10년쯤 젊어지는거 먹이면 컨챔은 가져올거 같은데
2024-11-23 16:32:58,노쪽이고 몽골이고 일단 올려라 새끼들아ㅋㅋㅋㅋ,'T'
2024-11-23 16:33:48,포디엄 갓슬리,
2024-11-23 16:33:54,❗❗❗ 컨 챔 열 차 출 발 ❗❗❗,"퀄리 순위대로 레이스 종료 시
페라리 P2 P4 +30
맥라렌 P6 P8 +12
-36 -> -
18"
2024-11-23 16:34:06,영퐁티... 츠노다 일침 레전드....,츠노다 짤 찾는데 이딴게 튀어나오노 ㅋㅋ
2024-11-23 16:34:18,원래 퀄리 3명 다 인터뷰하냐?,퀄리는 p1만 하는 거 아니었음?
2024-11-23 16:34:18,몽골견 일동은 페라리의 컨챔을 응원합니다,"드챔 막스
컨챔 페라리
합의보시죠
- dc official App"
2024-11-23 16:34:20,츠노다 크래시 스택 바쿠랑 멕시코에서 다 써서 폼 돌아왔네,아무리 생각해도 브라질에서 포디움한번 했어야하는데 으악
2024-11-23 16:35:09,인테르 머임,ㄷ
2024-11-23 16:35:09,순간 사전트가 타이어주나 했네,ㅋㅋㅋㅋㅋㅋㅋ
2024-11-23 16:35:14,???:아니 씨발 감독님 왜 잘타는애 놔두고 틀딱병신새끼를 데려왔어요,"나도몰라씨발
- dc official App"
2024-11-23 16:35:16,유튜버냐 쟤는 ㅋㅋ,
2024-11-23 16:35:23,전광판 러셀 이거 아님?,검정고무신 코짤린 아재
2024-11-23 16:35:36,막스 참-담,
2024-11-23 16:35:44,몽골 머리가 복잡하노 ㅋㅋㅋㅋ,아
2024-11-23 16:35:47,막스 기록보면서 뭔 생각할까ㅋㅋㅋ,"체코 ㅆ..
- dc official App"
2024-11-23 16:35:47,레츠고 베이비~,!
2024-11-23 16:35:50,레츠고 베이비 입갤ㅋㅋㅋ,
2024-11-23 16:35:50,가슬리 좋아죽노ㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:35:52,레츠고오오오오오,- dc official App
2024-11-23 16:35:57,몽골 약간 거북남 같은데,"맞지?!
- dc official App"
2024-11-23 16:35:58,렛츠고???,렛츠고??
2024-11-23 16:36:00,ㅋㅋㅋㅋㅋㅋㅋ 레츠궈,
2024-11-23 16:36:07,이미친르끌까,시발새끼야
2024-11-23 16:36:12,병신 듀오 투샷,
2024-11-23 16:36:13,워허허호호호호후,
2024-11-23 16:36:20,(하 씨발 리어윙만 좀 잘 가져오지),
2024-11-23 16:36:37,우승 못하고 드챔확정 못지은 적이 있었나?,당장에 76년 제임스 헌트 생각나고
2024-11-23 16:36:42,알밑레맥ㅋㅋㅋㅋㅋ,
2024-11-23 16:36:46,옥상 f1전광판 러셀 눈이랑 입만 나오는거 개웃기넼ㅋㅋ,"씨발 어노잉 오랜지인가 그거 보는것 같음 ㅋㅋㅋㅋ
- dc official App"
2024-11-23 16:36:48,내일 몽골 빡돌아서 고아무브 조지는 거 기대되는 엪붕이면 개추 ㅋㅋㅋㅋㅋ,"ㅇㄷㄴㅂㅌㅋㅋㅋㅋㅋㅋㅋ
- dc official App"
2024-11-23 16:37:02,개좆핀 << 메르 엔진 바꾸겠다 선언 이후 떡상,??????
2024-11-23 16:37:03,브라질부터 입문한 사람한테는 알핀이 최상위권 팀일듯 ㅋㅋ,두경기 연속 포디엄권에서 놈 ㄷㄷ
2024-11-23 16:37:08,시간대가 근데 진짜 좋긴좋다,"점심 먹으면서 프랙 보고
낮잠 한 숨 자고
퀄리파잉 보고
이제 준비하고 나가면 됨"
2024-11-23 16:37:19,츠밑피 ㄷㄷ,알비로 맥을 따네
2024-11-23 16:37:21,노리스 드챔 확정.jpg,"뭐긴 뭐야 드라이버 오브 더 데이지
이번경기에서 르끌만 DOD 못따면 노리스 7회 르끌4회로 DOD챔 확정임
드챔인줄 알았다면 착각이다
고작 3승으로 드챔을 노리다니 양심도 없노"
2024-11-23 16:37:31,차량데이터 정보탭임? 테크탭임?,- dc official App
2024-11-23 16:37:38,스타트때 몽노 더블리타 가자,그럼 몽골 드챔 확정이잖아
2024-11-23 16:37:59,가슬리는 그냥 잘됐으면 좋겠음,"탈모 온거보면 짠함
애도 근본 착한 거 같고 일이라도 잘 풀려야 덜 빠진다"
2024-11-23 16:38:04,안캐)알핀은 개쓰레기팀,의역 없음
2024-11-23 16:38:07,내일 츠노다 헐크 가슬리 포디움 올라가면 좋겠다,몽노둘다 포인트권에서 빠지고 ㅋㅋㅋ
2024-11-23 16:38:08,"""저 퇴물새끼 누가 데려오자고 했더라""",아 씨 누구지
2024-11-23 16:39:22,내일 딱 치킨으로 점심 먹으면서 봐야겠네,캬
2024-11-23 16:39:24,호너 지금 쯤 후회하는 중,"체코보다 더 똥차인 차로 P3 찍는 미친 새끼
알본보다 원래 더 잘 타던 새끼
- dc official App"
2024-11-23 16:39:33,북미 레이스들 전부 나이트레이스 돌려라,유럽놈들도 새벽중계의 좆같음을 알아야함
2024-11-23 16:40:16,'P3',
2024-11-23 16:40:23,스트롤 헤드스핀 입갤ㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-11-23 16:40:49,그냥 차 시동 걸은김에 지금 레이스 하면 안됨??,할거 없는데 그냥 좀 해
2024-11-23 16:41:04,각 드라이버 차량데이터 비교,"VCARB 는 차량데이터 부족으로 안뽑힘
ㅇㅇ..."
2024-11-23 16:41:48,막스 이 새끼는 그냥 노리스를 사랑함,노리스 앞에만 있으면 그만인거임 ㅋㅋㅋ
2024-11-23 16:42:42,[속보] 바수르 응급실,후회하고 있어요~
2024-11-23 16:42:47,노리스가 몽골 어뢰 갈길 가능성 있냐,ㅈㄱㄴ
2024-11-23 16:43:11,하수: 막스랑 노리스 피터지게 싸우겠구나,고수: 스타트때 노리스 츠노다한테 따이고 둘이서 배틀하겠구나
2024-11-23 16:43:40,"근데 진짜 막스 섹터 1,2에서 계속 퍼플 그린인데","섹터3에서 계속 옐로우인거 보고 존나 웃기면서 현타왔음
시발 드래그 덩어리 그 자체임 ㄹㅇ"
2024-11-23 16:43:41,시작부터 몽골이 노리스 존나 밀다가 사고나면 좋겠노,모두가 재밌고 행복한 그림
2024-11-23 16:43:59,그냥 북미는 맨날 이시간대에 해야되면 개추ㅋㅋㅋㅋ,"무슨 새벽 3시여ㅋㅋㅋ
해뜬 오후 3시가 맞으면 개추ㅋㅋ"
2024-11-23 16:44:00,"""스핀해라 르클레르""",
2024-11-23 16:44:12,쥬지 우승각은 맞지?,확실히 빠른데
2024-11-23 16:44:58,경 페라리 연봉이야 본인 브랜드가치인데 폼이 ㅋㅋ,"왜 활어라면서 상한냄새가 나는거같고 그러지????
어라라"
2024-11-23 16:45:23,사인츠 페라리에서 계속 달린다고 공지떴으면,진짜 ㅈㅂ
2024-11-23 16:45:29,진짜 메르 공계에도 물탕이 쉴드 힘들다 하네,이런날이 오네
2024-11-23 16:45:39,레이스 시간 언제임,"ㅅㅂ 봐도 봐도 모르겠노
- dc official App"
2024-11-23 16:45:39,일단 노쪽이 앞이라 기분 상쾌한 몽골견이면 개추 ㅋㅋ,"노리스 포디엄 못들면 1등차이로 뒤져도 드챔 확정 ㅋㅋ
“드챔 호소인” 더 노리스"
2024-11-23 16:45:57,맥은 왜 갑자기 망함?,속도가 안나온건가
2024-11-23 16:45:57,쥬지 월챔 내년 기대할 만하겠네,나는 이새끼가 살짝 과거의 노쪽이맹키로 마음이 가던데 성불했으면
2024-11-23 16:46:59,시즌 막바지만 되면 수상스럽게 잘하는새끼,P7???
2024-11-23 16:48:05,막츠 0.23초,팀?메간 격차가 적은게 보기 좋네
2024-11-23 16:48:10,내일 저우가 제일 궁금하다,저우 가기전에 포인트 따봐야지
2024-11-23 16:48:27,???: 틀딱한테 장기계약을 왜줌?,"1. 젊은 해밀턴과 로즈버그 영입
2. 보타스와 러셀 발굴
3. 키미는 아직 모르지만 기대되긴함
4. 퇴물탕 계약 연장 안함
안목 goat면 개추ㅋㅋ"
2024-11-23 16:48:41,메르 속도 생각하면 사인츠가 진짜 잘 달린거네,대신 대물탕 ㅋㅋ
2024-11-23 16:48:54,근데물탕진짜뭐임,이슈없는데순수페이스저하임?
2024-11-23 16:49:02,물탕 왜 p10 ?,q3 왜조진겨?
2024-11-23 16:49:08,HRT 이후로 컨챔 0포인트로 시즌 종료한 팀 있던가,자우버는 0포인트 끊으려면 이번 레이스가 가장 큰 기회일 것 같은데
2024-11-23 16:49:16,르끌 개망한줄 알았나봄,p7이냐 p10이냐 물어보네
2024-11-23 16:49:20,"지금 뉴비는 키미, 콜라핀토, 로슨 세 명이냐",누가 젤 잘함 지금으로서는?
2024-11-23 16:49:21,스타팅 그리드,"폴포지션 쥬지와 10위 수문장 물탕경
ㅈ망한 맥라렌과 대노다
저밑페, 그리고 브리티시 자우버 ㅋㅋㅋ
차깨먹은 탄산 다 빠진 콜라
그리고 수리비 챔피언십 꼴찌 대 슬 리
- dc official App"
2024-11-23 16:50:19,"""병신-","들"""
2024-11-23 16:50:38,경이 왜 10그리드 갔겠어,"본인 앞 두 대에 경의 품격 시전하고
페라리 컨챔 먹여주러 간거잖아
페라리의 레전드 대 밀 턴"
2024-11-23 16:50:55,가슬리 P3 놀랄게 아니다,"작년에도 P4 였다
그저 도박과 환락의 도시 원툴
도박 : 러셀
환락 : 가슬리
정보) 가슬리는 패독에서 야스하다 걸린적이 있다
환락 그 자체.. 피에르 더 야스 가슬리"
2024-11-23 16:51:44,맥라렌 공계도 이거 했었네,"얼탱 ㅋㅋㅋ
- dc official App"
2024-11-23 16:52:35,FOM) 실수를 하는 레드불은 체코일 것이다,???
2024-11-23 16:54:04,토토 진짜 대단하긴 한게,"19-20년인가 20-21년인가에 폼 살아있던 시절 물탕이가 이거 해줘 저거 해줘 징징거리면서 메르 본사랑 존나 싸울땐 어느정도 들어주다가
폼 떨어진다 싶었을때 바로 컷해버리고 진짜 보통이 아님 보법이"
2024-11-23 16:55:56,이번 퀄리 왜 그래?,못봐서 ㅜ ㅜ물탕 알핀 알파타우리 다 뒤섞였네 날씨랑 타이어때문인가
2024-11-23 16:56:02,F1 경기 어디서봄??,"나도 엔진소리 가득한것이 듣고싶구나
- dc official App"
2024-11-23 16:56:12,내일 페라리 1-2인 이유,르끌이 ‘four포지션’이라서
2024-11-23 16:56:52,해밀턴 진짜 퇴물된건가 ㄷ ㄷ ㄷ,페라리 어떡해
2024-11-23 16:57:02,오늘부로 가슬리팬 선언합니다,나한테 모자 던져준건 운명이다ㄹㅇ
2024-11-23 16:57:35,몽골은 오늘 페이스 어때보였냐,파키스탄식 공법으로 땜빵친거 치고는 ㄱㅊ?
2024-11-23 16:57:35,뉴비인데 맥라렌 ㅈ된거임?,ㅇㅇ;;
2024-11-23 16:59:32,올 시즌초까지만해도 이럴줄 몰랐는데,몽골 이사람 점점 통나무 지고 이악무는거 좀 웃김 ㅋㅋ
2024-11-23 16:59:53,내년 레이스도 박터지겠지,"루키들 변수도 있긴 한데 거의 모든 팀들이 성능 어느정도 한계치까지 올라온 상태에서 시즌 시작할거고
우승자가 올해보다 많을 것 같진 않은데 포인트 싸움이 미쳐 돌아갈 것 같다"
