date,match_title,set,duration,url,gameid,url_timeline,url_video,yt_link,start_time,is_paused,pause_start(ingame),pause_end(video)
250425,KT vs NS,2,33:00,https://gol.gg//game/stats/66596/page-summary/,66597,https://gol.gg/game/stats/66597/page-timeline/,https://www.youtube.com/watch?v=sGKHG07_Z9Q,https://www.youtube.com/watch?v=sGKHG07_Z9Q,1:29:27,,,
250426,DRX vs GEN,1,28:03,https://gol.gg//game/stats/66605/page-summary/,66605,https://gol.gg/game/stats/66605/page-timeline/,https://www.youtube.com/watch?v=py6iTZOfVlg,https://www.youtube.com/watch?v=py6iTZOfVlg,3:57:02,,,
250426,DRX vs GEN,2,29:32,https://gol.gg//game/stats/66605/page-summary/,66606,https://gol.gg/game/stats/66606/page-timeline/,https://www.youtube.com/watch?v=py6iTZOfVlg,https://www.youtube.com/watch?v=py6iTZOfVlg,4:46:29,,,
250426,DNF vs BFX,1,40:03,https://gol.gg//game/stats/66602/page-summary/,66602,https://gol.gg/game/stats/66602/page-timeline/,https://www.youtube.com/watch?v=py6iTZOfVlg,https://www.youtube.com/watch?v=py6iTZOfVlg,0:57:30,,,
250426,DNF vs BFX,2,28:55,https://gol.gg//game/stats/66602/page-summary/,66603,https://gol.gg/game/stats/66603/page-timeline/,https://www.youtube.com/watch?v=py6iTZOfVlg,https://www.youtube.com/watch?v=py6iTZOfVlg,1:49:50,,,
250426,DNF vs BFX,3,30:07,https://gol.gg//game/stats/66602/page-summary/,66604,https://gol.gg/game/stats/66604/page-timeline/,https://www.youtube.com/watch?v=py6iTZOfVlg,https://www.youtube.com/watch?v=py6iTZOfVlg,2:39:47,,,
250427,DK vs HLE,1,35:12,https://gol.gg//game/stats/66611/page-summary/,66611,https://gol.gg/game/stats/66611/page-timeline/,https://www.youtube.com/watch?v=4ol1ZioLaCw,https://www.youtube.com/watch?v=4ol1ZioLaCw,3:40:49,,,
250427,DK vs HLE,2,34:34,https://gol.gg//game/stats/66611/page-summary/,66612,https://gol.gg/game/stats/66612/page-timeline/,https://www.youtube.com/watch?v=4ol1ZioLaCw,https://www.youtube.com/watch?v=4ol1ZioLaCw,4:39:32,,,
250427,DK vs HLE,3,33:12,https://gol.gg//game/stats/66611/page-summary/,66613,https://gol.gg/game/stats/66613/page-timeline/,https://www.youtube.com/watch?v=4ol1ZioLaCw,https://www.youtube.com/watch?v=4ol1ZioLaCw,5:36:01,,,
250427,BRO vs T1,1,38:42,https://gol.gg//game/stats/66608/page-summary/,66608,https://gol.gg/game/stats/66608/page-timeline/,https://www.youtube.com/watch?v=4ol1ZioLaCw,https://www.youtube.com/watch?v=4ol1ZioLaCw,0:35:47,,,
250427,BRO vs T1,2,25:03,https://gol.gg//game/stats/66608/page-summary/,66609,https://gol.gg/game/stats/66609/page-timeline/,https://www.youtube.com/watch?v=4ol1ZioLaCw,https://www.youtube.com/watch?v=4ol1ZioLaCw,1:35:27,,,
250427,BRO vs T1,3,35:39,https://gol.gg//game/stats/66608/page-summary/,66610,https://gol.gg/game/stats/66610/page-timeline/,https://www.youtube.com/watch?v=4ol1ZioLaCw,https://www.youtube.com/watch?v=4ol1ZioLaCw,2:20:41,,,
250430,BFX vs HLE,1,34:50,https://gol.gg//game/stats/66985/page-summary/,66985,https://gol.gg/game/stats/66985/page-timeline/,https://www.youtube.com/watch?v=PUOwzI-kQSM,https://www.youtube.com/watch?v=PUOwzI-kQSM,3:59:28,,,
250430,BFX vs HLE,2,31:00,https://gol.gg//game/stats/66985/page-summary/,66986,https://gol.gg/game/stats/66986/page-timeline/,https://www.youtube.com/watch?v=PUOwzI-kQSM,https://www.youtube.com/watch?v=PUOwzI-kQSM,4:56:04,,,
250430,NS vs DK,1,38:50,https://gol.gg//game/stats/66982/page-summary/,66982,https://gol.gg/game/stats/66982/page-timeline/,https://www.youtube.com/watch?v=PUOwzI-kQSM,https://www.youtube.com/watch?v=PUOwzI-kQSM,0:50:41,,,
250430,NS vs DK,2,32:57,https://gol.gg//game/stats/66982/page-summary/,66983,https://gol.gg/game/stats/66983/page-timeline/,https://www.youtube.com/watch?v=PUOwzI-kQSM,https://www.youtube.com/watch?v=PUOwzI-kQSM,1:47:05,,,
250430,NS vs DK,3,30:01,https://gol.gg//game/stats/66982/page-summary/,66984,https://gol.gg/game/stats/66984/page-timeline/,https://www.youtube.com/watch?v=PUOwzI-kQSM,https://www.youtube.com/watch?v=PUOwzI-kQSM,2:42:35,,,
250501,BRO vs DRX,1,24:42,https://gol.gg//game/stats/66991/page-summary/,66991,https://gol.gg/game/stats/66991/page-timeline/,https://www.youtube.com/watch?v=GAQIl97UZC8,https://www.youtube.com/watch?v=GAQIl97UZC8,,,,
250501,BRO vs DRX,2,30:30,https://gol.gg//game/stats/66991/page-summary/,66992,https://gol.gg/game/stats/66992/page-timeline/,https://www.youtube.com/watch?v=GAQIl97UZC8,https://www.youtube.com/watch?v=GAQIl97UZC8,,,,
250501,BRO vs DRX,3,31:51,https://gol.gg//game/stats/66991/page-summary/,66993,https://gol.gg/game/stats/66993/page-timeline/,https://www.youtube.com/watch?v=GAQIl97UZC8,https://www.youtube.com/watch?v=GAQIl97UZC8,,,,
250501,GEN vs KT,1,30:02,https://gol.gg//game/stats/66988/page-summary/,66988,https://gol.gg/game/stats/66988/page-timeline/,https://www.youtube.com/watch?v=GAQIl97UZC8,https://www.youtube.com/watch?v=GAQIl97UZC8,,,,
250501,GEN vs KT,2,31:58,https://gol.gg//game/stats/66988/page-summary/,66989,https://gol.gg/game/stats/66989/page-timeline/,https://www.youtube.com/watch?v=GAQIl97UZC8,https://www.youtube.com/watch?v=GAQIl97UZC8,,,,
250502,HLE vs NS,1,27:02,https://gol.gg//game/stats/66997/page-summary/,66997,https://gol.gg/game/stats/66997/page-timeline/,https://www.youtube.com/watch?v=cJpvKS05ieE,https://www.youtube.com/watch?v=cJpvKS05ieE,,,,
250502,HLE vs NS,2,42:30,https://gol.gg//game/stats/66997/page-summary/,66998,https://gol.gg/game/stats/66998/page-timeline/,https://www.youtube.com/watch?v=cJpvKS05ieE,https://www.youtube.com/watch?v=cJpvKS05ieE,,,,
250502,T1 vs DNF,1,31:17,https://gol.gg//game/stats/66994/page-summary/,66994,https://gol.gg/game/stats/66994/page-timeline/,https://www.youtube.com/watch?v=cJpvKS05ieE,https://www.youtube.com/watch?v=cJpvKS05ieE,,,,
250502,T1 vs DNF,2,27:53,https://gol.gg//game/stats/66994/page-summary/,66995,https://gol.gg/game/stats/66995/page-timeline/,https://www.youtube.com/watch?v=cJpvKS05ieE,https://www.youtube.com/watch?v=cJpvKS05ieE,,,,
250503,DRX vs BFX,1,35:41,https://gol.gg//game/stats/67003/page-summary/,67003,https://gol.gg/game/stats/67003/page-timeline/,https://www.youtube.com/watch?v=v7hNbY9m3HQ,https://www.youtube.com/watch?v=v7hNbY9m3HQ,,,,
250503,DRX vs BFX,2,44:16,https://gol.gg//game/stats/67003/page-summary/,67004,https://gol.gg/game/stats/67004/page-timeline/,https://www.youtube.com/watch?v=v7hNbY9m3HQ,https://www.youtube.com/watch?v=v7hNbY9m3HQ,,,,
250503,GEN vs DK,1,35:17,https://gol.gg//game/stats/67000/page-summary/,67000,https://gol.gg/game/stats/67000/page-timeline/,https://www.youtube.com/watch?v=v7hNbY9m3HQ,https://www.youtube.com/watch?v=v7hNbY9m3HQ,,,,
250503,GEN vs DK,2,26:38,https://gol.gg//game/stats/67000/page-summary/,67001,https://gol.gg/game/stats/67001/page-timeline/,https://www.youtube.com/watch?v=v7hNbY9m3HQ,https://www.youtube.com/watch?v=v7hNbY9m3HQ,,,,
250504,DNF vs BRO,1,33:13,https://gol.gg//game/stats/67009/page-summary/,67009,https://gol.gg/game/stats/67009/page-timeline/,https://www.youtube.com/watch?v=cwGBhk7uxYc,https://www.youtube.com/watch?v=cwGBhk7uxYc,,,,
250504,DNF vs BRO,2,33:54,https://gol.gg//game/stats/67009/page-summary/,67010,https://gol.gg/game/stats/67010/page-timeline/,https://www.youtube.com/watch?v=cwGBhk7uxYc,https://www.youtube.com/watch?v=cwGBhk7uxYc,,,,
250504,DNF vs BRO,3,28:05,https://gol.gg//game/stats/67009/page-summary/,67011,https://gol.gg/game/stats/67011/page-timeline/,https://www.youtube.com/watch?v=cwGBhk7uxYc,https://www.youtube.com/watch?v=cwGBhk7uxYc,,,,
250504,KT vs T1,1,31:07,https://gol.gg//game/stats/67006/page-summary/,67006,https://gol.gg/game/stats/67006/page-timeline/,https://www.youtube.com/watch?v=cwGBhk7uxYc,https://www.youtube.com/watch?v=cwGBhk7uxYc,,,,
250504,KT vs T1,2,33:36,https://gol.gg//game/stats/67006/page-summary/,67007,https://gol.gg/game/stats/67007/page-timeline/,https://www.youtube.com/watch?v=cwGBhk7uxYc,https://www.youtube.com/watch?v=cwGBhk7uxYc,,,,
250507,DK vs KT,1,42:07,https://gol.gg//game/stats/67429/page-summary/,67429,https://gol.gg/game/stats/67429/page-timeline/,https://www.youtube.com/watch?v=G_D_Eh5WT1U,https://www.youtube.com/watch?v=G_D_Eh5WT1U,,,,
250507,DK vs KT,2,31:07,https://gol.gg//game/stats/67429/page-summary/,67430,https://gol.gg/game/stats/67430/page-timeline/,https://www.youtube.com/watch?v=G_D_Eh5WT1U,https://www.youtube.com/watch?v=G_D_Eh5WT1U,,,,
250507,BFX vs BRO,1,28:21,https://gol.gg//game/stats/67426/page-summary/,67426,https://gol.gg/game/stats/67426/page-timeline/,https://www.youtube.com/watch?v=G_D_Eh5WT1U,https://www.youtube.com/watch?v=G_D_Eh5WT1U,,,,
250507,BFX vs BRO,2,29:29,https://gol.gg//game/stats/67426/page-summary/,67427,https://gol.gg/game/stats/67427/page-timeline/,https://www.youtube.com/watch?v=G_D_Eh5WT1U,https://www.youtube.com/watch?v=G_D_Eh5WT1U,,,,
250507,BFX vs BRO,3,28:53,https://gol.gg//game/stats/67426/page-summary/,67428,https://gol.gg/game/stats/67428/page-timeline/,https://www.youtube.com/watch?v=G_D_Eh5WT1U,https://www.youtube.com/watch?v=G_D_Eh5WT1U,,,,
250508,NS vs GEN,1,28:10,https://gol.gg//game/stats/67435/page-summary/,67435,https://gol.gg/game/stats/67435/page-timeline/,https://www.youtube.com/watch?v=YHA2cBq-4vk,https://www.youtube.com/watch?v=YHA2cBq-4vk,,,,
250508,NS vs GEN,2,21:55,https://gol.gg//game/stats/67435/page-summary/,67436,https://gol.gg/game/stats/67436/page-timeline/,https://www.youtube.com/watch?v=YHA2cBq-4vk,https://www.youtube.com/watch?v=YHA2cBq-4vk,,,,
250508,T1 vs DRX,1,34:37,https://gol.gg//game/stats/67432/page-summary/,67432,https://gol.gg/game/stats/67432/page-timeline/,https://www.youtube.com/watch?v=YHA2cBq-4vk,https://www.youtube.com/watch?v=YHA2cBq-4vk,,,,
250508,T1 vs DRX,2,28:41,https://gol.gg//game/stats/67432/page-summary/,67433,https://gol.gg/game/stats/67433/page-timeline/,https://www.youtube.com/watch?v=YHA2cBq-4vk,https://www.youtube.com/watch?v=YHA2cBq-4vk,,,,
250509,BRO vs HLE,1,30:41,https://gol.gg//game/stats/67441/page-summary/,67441,https://gol.gg/game/stats/67441/page-timeline/,https://www.youtube.com/watch?v=jS_NadxJ3rY,https://www.youtube.com/watch?v=jS_NadxJ3rY,,,,
250509,BRO vs HLE,2,29:41,https://gol.gg//game/stats/67441/page-summary/,67442,https://gol.gg/game/stats/67442/page-timeline/,https://www.youtube.com/watch?v=jS_NadxJ3rY,https://www.youtube.com/watch?v=jS_NadxJ3rY,,,,
250509,DNF vs KT,1,26:29,https://gol.gg//game/stats/67438/page-summary/,67438,https://gol.gg/game/stats/67438/page-timeline/,https://www.youtube.com/watch?v=jS_NadxJ3rY,https://www.youtube.com/watch?v=jS_NadxJ3rY,,,,
250509,DNF vs KT,2,23:47,https://gol.gg//game/stats/67438/page-summary/,67439,https://gol.gg/game/stats/67439/page-timeline/,https://www.youtube.com/watch?v=jS_NadxJ3rY,https://www.youtube.com/watch?v=jS_NadxJ3rY,,,,
250510,GEN vs BFX,1,35:40,https://gol.gg//game/stats/67447/page-summary/,67447,https://gol.gg/game/stats/67447/page-timeline/,https://www.youtube.com/watch?v=5_e69S7oezQ,https://www.youtube.com/watch?v=5_e69S7oezQ,,,,
250510,GEN vs BFX,2,31:12,https://gol.gg//game/stats/67447/page-summary/,67448,https://gol.gg/game/stats/67448/page-timeline/,https://www.youtube.com/watch?v=5_e69S7oezQ,https://www.youtube.com/watch?v=5_e69S7oezQ,,,,
250510,DK vs T1,1,29:46,https://gol.gg//game/stats/67444/page-summary/,67444,https://gol.gg/game/stats/67444/page-timeline/,https://www.youtube.com/watch?v=5_e69S7oezQ,https://www.youtube.com/watch?v=5_e69S7oezQ,,,,
250510,DK vs T1,2,28:20,https://gol.gg//game/stats/67444/page-summary/,67445,https://gol.gg/game/stats/67445/page-timeline/,https://www.youtube.com/watch?v=5_e69S7oezQ,https://www.youtube.com/watch?v=5_e69S7oezQ,,,,
250511,HLE vs DRX,1,27:27,https://gol.gg//game/stats/67453/page-summary/,67453,https://gol.gg/game/stats/67453/page-timeline/,https://www.youtube.com/watch?v=Wnb4uDjO83s,https://www.youtube.com/watch?v=Wnb4uDjO83s,,,,
250511,HLE vs DRX,2,41:34,https://gol.gg//game/stats/67453/page-summary/,67454,https://gol.gg/game/stats/67454/page-timeline/,https://www.youtube.com/watch?v=Wnb4uDjO83s,https://www.youtube.com/watch?v=Wnb4uDjO83s,,,,
250511,NS vs DNF,1,43:10,https://gol.gg//game/stats/67450/page-summary/,67450,https://gol.gg/game/stats/67450/page-timeline/,https://www.youtube.com/watch?v=Wnb4uDjO83s,https://www.youtube.com/watch?v=Wnb4uDjO83s,,,,
250511,NS vs DNF,2,26:37,https://gol.gg//game/stats/67450/page-summary/,67451,https://gol.gg/game/stats/67451/page-timeline/,https://www.youtube.com/watch?v=Wnb4uDjO83s,https://www.youtube.com/watch?v=Wnb4uDjO83s,,,,
250511,NS vs DNF,3,35:25,https://gol.gg//game/stats/67450/page-summary/,67452,https://gol.gg/game/stats/67452/page-timeline/,https://www.youtube.com/watch?v=Wnb4uDjO83s,https://www.youtube.com/watch?v=Wnb4uDjO83s,,,,
250514,DRX vs DK,1,43:19,https://gol.gg//game/stats/67808/page-summary/,67808,https://gol.gg/game/stats/67808/page-timeline/,https://www.youtube.com/watch?v=e8HHnsd_524,https://www.youtube.com/watch?v=e8HHnsd_524,,,,
250514,DRX vs DK,2,40:31,https://gol.gg//game/stats/67808/page-summary/,67809,https://gol.gg/game/stats/67809/page-timeline/,https://www.youtube.com/watch?v=e8HHnsd_524,https://www.youtube.com/watch?v=e8HHnsd_524,,,,
250514,DRX vs DK,3,28:36,https://gol.gg//game/stats/67808/page-summary/,67810,https://gol.gg/game/stats/67810/page-timeline/,https://www.youtube.com/watch?v=e8HHnsd_524,https://www.youtube.com/watch?v=e8HHnsd_524,,,,
250514,BFX vs NS,1,28:34,https://gol.gg//game/stats/67805/page-summary/,67805,https://gol.gg/game/stats/67805/page-timeline/,https://www.youtube.com/watch?v=e8HHnsd_524,https://www.youtube.com/watch?v=e8HHnsd_524,,,,
250514,BFX vs NS,2,27:13,https://gol.gg//game/stats/67805/page-summary/,67806,https://gol.gg/game/stats/67806/page-timeline/,https://www.youtube.com/watch?v=e8HHnsd_524,https://www.youtube.com/watch?v=e8HHnsd_524,,,,
250514,BFX vs NS,3,26:26,https://gol.gg//game/stats/67805/page-summary/,67807,https://gol.gg/game/stats/67807/page-timeline/,https://www.youtube.com/watch?v=e8HHnsd_524,https://www.youtube.com/watch?v=e8HHnsd_524,,,,
250515,T1 vs BRO,1,38:10,https://gol.gg//game/stats/67814/page-summary/,67814,https://gol.gg/game/stats/67814/page-timeline/,https://www.youtube.com/watch?v=DbY6LcAD-F8,https://www.youtube.com/watch?v=DbY6LcAD-F8,,,,
250515,T1 vs BRO,2,35:42,https://gol.gg//game/stats/67814/page-summary/,67815,https://gol.gg/game/stats/67815/page-timeline/,https://www.youtube.com/watch?v=DbY6LcAD-F8,https://www.youtube.com/watch?v=DbY6LcAD-F8,,,,
250515,T1 vs BRO,3,27:33,https://gol.gg//game/stats/67814/page-summary/,67816,https://gol.gg/game/stats/67816/page-timeline/,https://www.youtube.com/watch?v=DbY6LcAD-F8,https://www.youtube.com/watch?v=DbY6LcAD-F8,,,,
250515,KT vs HLE,1,31:59,https://gol.gg//game/stats/67811/page-summary/,67811,https://gol.gg/game/stats/67811/page-timeline/,https://www.youtube.com/watch?v=DbY6LcAD-F8,https://www.youtube.com/watch?v=DbY6LcAD-F8,,,,
250515,KT vs HLE,2,30:12,https://gol.gg//game/stats/67811/page-summary/,67812,https://gol.gg/game/stats/67812/page-timeline/,https://www.youtube.com/watch?v=DbY6LcAD-F8,https://www.youtube.com/watch?v=DbY6LcAD-F8,,,,
250515,KT vs HLE,3,36:54,https://gol.gg//game/stats/67811/page-summary/,67813,https://gol.gg/game/stats/67813/page-timeline/,https://www.youtube.com/watch?v=DbY6LcAD-F8,https://www.youtube.com/watch?v=DbY6LcAD-F8,,,,
250516,DNF vs GEN,1,25:33,https://gol.gg//game/stats/67820/page-summary/,67820,https://gol.gg/game/stats/67820/page-timeline/,https://www.youtube.com/watch?v=OJJ_Q3xlHIA,https://www.youtube.com/watch?v=OJJ_Q3xlHIA,,,,
250516,DNF vs GEN,2,24:05,https://gol.gg//game/stats/67820/page-summary/,67821,https://gol.gg/game/stats/67821/page-timeline/,https://www.youtube.com/watch?v=OJJ_Q3xlHIA,https://www.youtube.com/watch?v=OJJ_Q3xlHIA,,,,
250516,DK vs BFX,1,32:26,https://gol.gg//game/stats/67817/page-summary/,67817,https://gol.gg/game/stats/67817/page-timeline/,https://www.youtube.com/watch?v=OJJ_Q3xlHIA,https://www.youtube.com/watch?v=OJJ_Q3xlHIA,,,,
250516,DK vs BFX,2,27:51,https://gol.gg//game/stats/67817/page-summary/,67818,https://gol.gg/game/stats/67818/page-timeline/,https://www.youtube.com/watch?v=OJJ_Q3xlHIA,https://www.youtube.com/watch?v=OJJ_Q3xlHIA,,,,
250517,KT vs BRO,1,30:40,https://gol.gg//game/stats/67826/page-summary/,67826,https://gol.gg/game/stats/67826/page-timeline/,https://www.youtube.com/watch?v=PEF8Su_VcNk,https://www.youtube.com/watch?v=PEF8Su_VcNk,,,,
250517,KT vs BRO,2,26:25,https://gol.gg//game/stats/67826/page-summary/,67827,https://gol.gg/game/stats/67827/page-timeline/,https://www.youtube.com/watch?v=PEF8Su_VcNk,https://www.youtube.com/watch?v=PEF8Su_VcNk,,,,
250517,KT vs BRO,3,35:12,https://gol.gg//game/stats/67826/page-summary/,67828,https://gol.gg/game/stats/67828/page-timeline/,https://www.youtube.com/watch?v=PEF8Su_VcNk,https://www.youtube.com/watch?v=PEF8Su_VcNk,,,,
250517,DRX vs NS,1,30:11,https://gol.gg//game/stats/67823/page-summary/,67823,https://gol.gg/game/stats/67823/page-timeline/,https://www.youtube.com/watch?v=PEF8Su_VcNk,https://www.youtube.com/watch?v=PEF8Su_VcNk,,,,
250517,DRX vs NS,2,27:33,https://gol.gg//game/stats/67823/page-summary/,67824,https://gol.gg/game/stats/67824/page-timeline/,https://www.youtube.com/watch?v=PEF8Su_VcNk,https://www.youtube.com/watch?v=PEF8Su_VcNk,,,,
250517,DRX vs NS,3,26:28,https://gol.gg//game/stats/67823/page-summary/,67825,https://gol.gg/game/stats/67825/page-timeline/,https://www.youtube.com/watch?v=PEF8Su_VcNk,https://www.youtube.com/watch?v=PEF8Su_VcNk,,,,
250518,GEN vs T1,1,37:32,https://gol.gg//game/stats/67832/page-summary/,67832,https://gol.gg/game/stats/67832/page-timeline/,https://www.youtube.com/watch?v=D-HW8R5dY20,https://www.youtube.com/watch?v=D-HW8R5dY20,,,,
250518,GEN vs T1,2,34:12,https://gol.gg//game/stats/67832/page-summary/,67833,https://gol.gg/game/stats/67833/page-timeline/,https://www.youtube.com/watch?v=D-HW8R5dY20,https://www.youtube.com/watch?v=D-HW8R5dY20,,,,
250518,HLE vs DNF,1,33:05,https://gol.gg//game/stats/67829/page-summary/,67829,https://gol.gg/game/stats/67829/page-timeline/,https://www.youtube.com/watch?v=D-HW8R5dY20,https://www.youtube.com/watch?v=D-HW8R5dY20,,,,
250518,HLE vs DNF,2,33:08,https://gol.gg//game/stats/67829/page-summary/,67830,https://gol.gg/game/stats/67830/page-timeline/,https://www.youtube.com/watch?v=D-HW8R5dY20,https://www.youtube.com/watch?v=D-HW8R5dY20,,,,
250521,DNF vs DRX,1,33:55,https://gol.gg//game/stats/68162/page-summary/,68162,https://gol.gg/game/stats/68162/page-timeline/,https://www.youtube.com/watch?v=fwWxnvgBYlo,https://www.youtube.com/watch?v=fwWxnvgBYlo,,,,
250521,DNF vs DRX,2,36:08,https://gol.gg//game/stats/68162/page-summary/,68163,https://gol.gg/game/stats/68163/page-timeline/,https://www.youtube.com/watch?v=fwWxnvgBYlo,https://www.youtube.com/watch?v=fwWxnvgBYlo,,,,
250521,GEN vs HLE,1,27:15,https://gol.gg//game/stats/68159/page-summary/,68159,https://gol.gg/game/stats/68159/page-timeline/,https://www.youtube.com/watch?v=fwWxnvgBYlo,https://www.youtube.com/watch?v=fwWxnvgBYlo,,,,
250521,GEN vs HLE,2,47:39,https://gol.gg//game/stats/68159/page-summary/,68160,https://gol.gg/game/stats/68160/page-timeline/,https://www.youtube.com/watch?v=fwWxnvgBYlo,https://www.youtube.com/watch?v=fwWxnvgBYlo,,,,
250521,GEN vs HLE,3,29:37,https://gol.gg//game/stats/68159/page-summary/,68161,https://gol.gg/game/stats/68161/page-timeline/,https://www.youtube.com/watch?v=fwWxnvgBYlo,https://www.youtube.com/watch?v=fwWxnvgBYlo,,,,
250522,T1 vs BFX,1,28:17,https://gol.gg//game/stats/68168/page-summary/,68168,https://gol.gg/game/stats/68168/page-timeline/,https://www.youtube.com/watch?v=kT4YBDwrQhQ,https://www.youtube.com/watch?v=kT4YBDwrQhQ,,,,
