date,match_title,set,duration,url,gameid,url_timeline,url_video,yt_link,start_time,is_paused,pause_start(ingame),pause_end(video)
250730,KT vs T1,2,27:36,https://gol.gg//game/stats/70128/page-summary/,70129,https://gol.gg/game/stats/70129/page-timeline/,https://www.youtube.com/watch?v=jlgzkC1i1lg,https://www.youtube.com/watch?v=jlgzkC1i1lg,,,,
250730,DRX vs DK,1,49:53,https://gol.gg//game/stats/70125/page-summary/,70125,https://gol.gg/game/stats/70125/page-timeline/,https://www.youtube.com/watch?v=jlgzkC1i1lg,https://www.youtube.com/watch?v=jlgzkC1i1lg,,,,
250730,DRX vs DK,2,35:44,https://gol.gg//game/stats/70125/page-summary/,70126,https://gol.gg/game/stats/70126/page-timeline/,https://www.youtube.com/watch?v=jlgzkC1i1lg,https://www.youtube.com/watch?v=jlgzkC1i1lg,,,,
250730,DRX vs DK,3,44:59,https://gol.gg//game/stats/70125/page-summary/,70127,https://gol.gg/game/stats/70127/page-timeline/,https://www.youtube.com/watch?v=jlgzkC1i1lg,https://www.youtube.com/watch?v=jlgzkC1i1lg,,,,
250731,NS vs HLE,1,27:02,https://gol.gg//game/stats/70134/page-summary/,70134,https://gol.gg/game/stats/70134/page-timeline/,https://www.youtube.com/watch?v=ATpPvKnQSpk,https://www.youtube.com/watch?v=ATpPvKnQSpk,,,,
250731,NS vs HLE,2,29:35,https://gol.gg//game/stats/70134/page-summary/,70135,https://gol.gg/game/stats/70135/page-timeline/,https://www.youtube.com/watch?v=ATpPvKnQSpk,https://www.youtube.com/watch?v=ATpPvKnQSpk,,,,
250731,BFX vs BRO,1,40:39,https://gol.gg//game/stats/70131/page-summary/,70131,https://gol.gg/game/stats/70131/page-timeline/,https://www.youtube.com/watch?v=ATpPvKnQSpk,https://www.youtube.com/watch?v=ATpPvKnQSpk,,,,
250731,BFX vs BRO,2,30:30,https://gol.gg//game/stats/70131/page-summary/,70132,https://gol.gg/game/stats/70132/page-timeline/,https://www.youtube.com/watch?v=ATpPvKnQSpk,https://www.youtube.com/watch?v=ATpPvKnQSpk,,,,
250801,DK vs DNF,1,29:08,https://gol.gg//game/stats/70140/page-summary/,70140,https://gol.gg/game/stats/70140/page-timeline/,https://www.youtube.com/watch?v=5-gCsDPpl1Q,https://www.youtube.com/watch?v=5-gCsDPpl1Q,,,,
250801,DK vs DNF,2,36:41,https://gol.gg//game/stats/70140/page-summary/,70141,https://gol.gg/game/stats/70141/page-timeline/,https://www.youtube.com/watch?v=5-gCsDPpl1Q,https://www.youtube.com/watch?v=5-gCsDPpl1Q,,,,
250801,GEN vs KT,1,36:21,https://gol.gg//game/stats/70137/page-summary/,70137,https://gol.gg/game/stats/70137/page-timeline/,https://www.youtube.com/watch?v=5-gCsDPpl1Q,https://www.youtube.com/watch?v=5-gCsDPpl1Q,,,,
250801,GEN vs KT,2,34:32,https://gol.gg//game/stats/70137/page-summary/,70138,https://gol.gg/game/stats/70138/page-timeline/,https://www.youtube.com/watch?v=5-gCsDPpl1Q,https://www.youtube.com/watch?v=5-gCsDPpl1Q,,,,
250802,BFX vs DRX,1,33:00,https://gol.gg//game/stats/70146/page-summary/,70146,https://gol.gg/game/stats/70146/page-timeline/,https://www.youtube.com/watch?v=cNlBZUsNHJM,https://www.youtube.com/watch?v=cNlBZUsNHJM,,,,
250802,BFX vs DRX,2,34:57,https://gol.gg//game/stats/70146/page-summary/,70147,https://gol.gg/game/stats/70147/page-timeline/,https://www.youtube.com/watch?v=cNlBZUsNHJM,https://www.youtube.com/watch?v=cNlBZUsNHJM,,,,
250802,BFX vs DRX,3,28:03,https://gol.gg//game/stats/70146/page-summary/,70148,https://gol.gg/game/stats/70148/page-timeline/,https://www.youtube.com/watch?v=cNlBZUsNHJM,https://www.youtube.com/watch?v=cNlBZUsNHJM,,,,
250802,T1 vs HLE,1,30:09,https://gol.gg//game/stats/70143/page-summary/,70143,https://gol.gg/game/stats/70143/page-timeline/,https://www.youtube.com/watch?v=cNlBZUsNHJM,https://www.youtube.com/watch?v=cNlBZUsNHJM,,,,
250802,T1 vs HLE,2,38:46,https://gol.gg//game/stats/70143/page-summary/,70144,https://gol.gg/game/stats/70144/page-timeline/,https://www.youtube.com/watch?v=cNlBZUsNHJM,https://www.youtube.com/watch?v=cNlBZUsNHJM,,,,
250803,NS vs GEN,1,29:13,https://gol.gg//game/stats/70152/page-summary/,70152,https://gol.gg/game/stats/70152/page-timeline/,https://www.youtube.com/watch?v=_udqiY9zACM,https://www.youtube.com/watch?v=_udqiY9zACM,,,,
250803,NS vs GEN,2,27:39,https://gol.gg//game/stats/70152/page-summary/,70153,https://gol.gg/game/stats/70153/page-timeline/,https://www.youtube.com/watch?v=_udqiY9zACM,https://www.youtube.com/watch?v=_udqiY9zACM,,,,
250803,DNF vs BRO,1,33:26,https://gol.gg//game/stats/70149/page-summary/,70149,https://gol.gg/game/stats/70149/page-timeline/,https://www.youtube.com/watch?v=_udqiY9zACM,https://www.youtube.com/watch?v=_udqiY9zACM,,,,
250803,DNF vs BRO,2,43:04,https://gol.gg//game/stats/70149/page-summary/,70150,https://gol.gg/game/stats/70150/page-timeline/,https://www.youtube.com/watch?v=_udqiY9zACM,https://www.youtube.com/watch?v=_udqiY9zACM,,,,
250806,BRO vs BFX,1,31:57,https://gol.gg//game/stats/70609/page-summary/,70609,https://gol.gg/game/stats/70609/page-timeline/,https://www.youtube.com/watch?v=l6gApyENr1A,https://www.youtube.com/watch?v=l6gApyENr1A,,,,
250806,BRO vs BFX,2,40:33,https://gol.gg//game/stats/70609/page-summary/,70610,https://gol.gg/game/stats/70610/page-timeline/,https://www.youtube.com/watch?v=l6gApyENr1A,https://www.youtube.com/watch?v=l6gApyENr1A,,,,
250806,HLE vs NS,1,29:03,https://gol.gg//game/stats/70606/page-summary/,70606,https://gol.gg/game/stats/70606/page-timeline/,https://www.youtube.com/watch?v=l6gApyENr1A,https://www.youtube.com/watch?v=l6gApyENr1A,,,,
250806,HLE vs NS,2,38:13,https://gol.gg//game/stats/70606/page-summary/,70607,https://gol.gg/game/stats/70607/page-timeline/,https://www.youtube.com/watch?v=l6gApyENr1A,https://www.youtube.com/watch?v=l6gApyENr1A,,,,
250807,GEN vs T1,1,31:47,https://gol.gg//game/stats/70615/page-summary/,70615,https://gol.gg/game/stats/70615/page-timeline/,https://www.youtube.com/watch?v=GZ2HKDw3Ago,https://www.youtube.com/watch?v=GZ2HKDw3Ago,,,,
250807,GEN vs T1,2,30:09,https://gol.gg//game/stats/70615/page-summary/,70616,https://gol.gg/game/stats/70616/page-timeline/,https://www.youtube.com/watch?v=GZ2HKDw3Ago,https://www.youtube.com/watch?v=GZ2HKDw3Ago,,,,
250807,GEN vs T1,3,26:54,https://gol.gg//game/stats/70615/page-summary/,70617,https://gol.gg/game/stats/70617/page-timeline/,https://www.youtube.com/watch?v=GZ2HKDw3Ago,https://www.youtube.com/watch?v=GZ2HKDw3Ago,,,,
250807,DRX vs DNF,1,36:07,https://gol.gg//game/stats/70612/page-summary/,70612,https://gol.gg/game/stats/70612/page-timeline/,https://www.youtube.com/watch?v=GZ2HKDw3Ago,https://www.youtube.com/watch?v=GZ2HKDw3Ago,,,,
250807,DRX vs DNF,2,34:29,https://gol.gg//game/stats/70612/page-summary/,70613,https://gol.gg/game/stats/70613/page-timeline/,https://www.youtube.com/watch?v=GZ2HKDw3Ago,https://www.youtube.com/watch?v=GZ2HKDw3Ago,,,,
250807,DRX vs DNF,3,29:44,https://gol.gg//game/stats/70612/page-summary/,70614,https://gol.gg/game/stats/70614/page-timeline/,https://www.youtube.com/watch?v=GZ2HKDw3Ago,https://www.youtube.com/watch?v=GZ2HKDw3Ago,,,,
250808,KT vs HLE,1,38:02,https://gol.gg//game/stats/70621/page-summary/,70621,https://gol.gg/game/stats/70621/page-timeline/,https://www.youtube.com/watch?v=3bmmhBTxEHA,https://www.youtube.com/watch?v=3bmmhBTxEHA,,,,
250808,KT vs HLE,2,28:35,https://gol.gg//game/stats/70621/page-summary/,70622,https://gol.gg/game/stats/70622/page-timeline/,https://www.youtube.com/watch?v=3bmmhBTxEHA,https://www.youtube.com/watch?v=3bmmhBTxEHA,,,,
250808,BFX vs DK,1,35:19,https://gol.gg//game/stats/70618/page-summary/,70618,https://gol.gg/game/stats/70618/page-timeline/,https://www.youtube.com/watch?v=3bmmhBTxEHA,https://www.youtube.com/watch?v=3bmmhBTxEHA,,,,
250808,BFX vs DK,2,32:30,https://gol.gg//game/stats/70618/page-summary/,70619,https://gol.gg/game/stats/70619/page-timeline/,https://www.youtube.com/watch?v=3bmmhBTxEHA,https://www.youtube.com/watch?v=3bmmhBTxEHA,,,,
250809,NS vs T1,1,28:01,https://gol.gg//game/stats/70627/page-summary/,70627,https://gol.gg/game/stats/70627/page-timeline/,https://www.youtube.com/watch?v=_xgD3lymeTA,https://www.youtube.com/watch?v=_xgD3lymeTA,,,,
250809,NS vs T1,2,27:00,https://gol.gg//game/stats/70627/page-summary/,70628,https://gol.gg/game/stats/70628/page-timeline/,https://www.youtube.com/watch?v=_xgD3lymeTA,https://www.youtube.com/watch?v=_xgD3lymeTA,,,,
250809,DRX vs BRO,1,30:41,https://gol.gg//game/stats/70624/page-summary/,70624,https://gol.gg/game/stats/70624/page-timeline/,https://www.youtube.com/watch?v=_xgD3lymeTA,https://www.youtube.com/watch?v=_xgD3lymeTA,,,,
250809,DRX vs BRO,2,28:34,https://gol.gg//game/stats/70624/page-summary/,70625,https://gol.gg/game/stats/70625/page-timeline/,https://www.youtube.com/watch?v=_xgD3lymeTA,https://www.youtube.com/watch?v=_xgD3lymeTA,,,,
250809,DRX vs BRO,3,29:02,https://gol.gg//game/stats/70624/page-summary/,70626,https://gol.gg/game/stats/70626/page-timeline/,https://www.youtube.com/watch?v=_xgD3lymeTA,https://www.youtube.com/watch?v=_xgD3lymeTA,,,,
250810,DNF vs DK,1,41:12,https://gol.gg//game/stats/70633/page-summary/,70633,https://gol.gg/game/stats/70633/page-timeline/,https://www.youtube.com/watch?v=l8UJ_WqKk30,https://www.youtube.com/watch?v=l8UJ_WqKk30,,,,
250810,DNF vs DK,2,31:47,https://gol.gg//game/stats/70633/page-summary/,70634,https://gol.gg/game/stats/70634/page-timeline/,https://www.youtube.com/watch?v=l8UJ_WqKk30,https://www.youtube.com/watch?v=l8UJ_WqKk30,,,,
250810,KT vs GEN,1,33:52,https://gol.gg//game/stats/70630/page-summary/,70630,https://gol.gg/game/stats/70630/page-timeline/,https://www.youtube.com/watch?v=l8UJ_WqKk30,https://www.youtube.com/watch?v=l8UJ_WqKk30,,,,
250810,KT vs GEN,2,27:57,https://gol.gg//game/stats/70630/page-summary/,70631,https://gol.gg/game/stats/70631/page-timeline/,https://www.youtube.com/watch?v=l8UJ_WqKk30,https://www.youtube.com/watch?v=l8UJ_WqKk30,,,,
250813,BFX vs DNF,1,35:51,https://gol.gg//game/stats/70941/page-summary/,70941,https://gol.gg/game/stats/70941/page-timeline/,https://www.youtube.com/watch?v=h9ZInAQY0eA,https://www.youtube.com/watch?v=h9ZInAQY0eA,,,,
250813,BFX vs DNF,2,28:22,https://gol.gg//game/stats/70941/page-summary/,70942,https://gol.gg/game/stats/70942/page-timeline/,https://www.youtube.com/watch?v=h9ZInAQY0eA,https://www.youtube.com/watch?v=h9ZInAQY0eA,,,,
250813,BFX vs DNF,3,26:40,https://gol.gg//game/stats/70941/page-summary/,70943,https://gol.gg/game/stats/70943/page-timeline/,https://www.youtube.com/watch?v=h9ZInAQY0eA,https://www.youtube.com/watch?v=h9ZInAQY0eA,,,,
250813,T1 vs KT,1,23:31,https://gol.gg//game/stats/70938/page-summary/,70938,https://gol.gg/game/stats/70938/page-timeline/,https://www.youtube.com/watch?v=h9ZInAQY0eA,https://www.youtube.com/watch?v=h9ZInAQY0eA,,,,
250813,T1 vs KT,2,26:23,https://gol.gg//game/stats/70938/page-summary/,70939,https://gol.gg/game/stats/70939/page-timeline/,https://www.youtube.com/watch?v=h9ZInAQY0eA,https://www.youtube.com/watch?v=h9ZInAQY0eA,,,,
250814,DK vs DRX,1,41:50,https://gol.gg//game/stats/70947/page-summary/,70947,https://gol.gg/game/stats/70947/page-timeline/,https://www.youtube.com/watch?v=E_588_-CsSs,https://www.youtube.com/watch?v=E_588_-CsSs,,,,
250814,DK vs DRX,2,31:46,https://gol.gg//game/stats/70947/page-summary/,70948,https://gol.gg/game/stats/70948/page-timeline/,https://www.youtube.com/watch?v=E_588_-CsSs,https://www.youtube.com/watch?v=E_588_-CsSs,,,,
250814,GEN vs NS,1,24:31,https://gol.gg//game/stats/70944/page-summary/,70944,https://gol.gg/game/stats/70944/page-timeline/,https://www.youtube.com/watch?v=E_588_-CsSs,https://www.youtube.com/watch?v=E_588_-CsSs,,,,
250814,GEN vs NS,2,24:22,https://gol.gg//game/stats/70944/page-summary/,70945,https://gol.gg/game/stats/70945/page-timeline/,https://www.youtube.com/watch?v=E_588_-CsSs,https://www.youtube.com/watch?v=E_588_-CsSs,,,,
250815,HLE vs T1,1,34:02,https://gol.gg//game/stats/70953/page-summary/,70953,https://gol.gg/game/stats/70953/page-timeline/,https://www.youtube.com/watch?v=fStL35aU840,https://www.youtube.com/watch?v=fStL35aU840,,,,
250815,HLE vs T1,2,39:57,https://gol.gg//game/stats/70953/page-summary/,70954,https://gol.gg/game/stats/70954/page-timeline/,https://www.youtube.com/watch?v=fStL35aU840,https://www.youtube.com/watch?v=fStL35aU840,,,,
250815,BRO vs DNF,1,35:48,https://gol.gg//game/stats/70950/page-summary/,70950,https://gol.gg/game/stats/70950/page-timeline/,https://www.youtube.com/watch?v=fStL35aU840,https://www.youtube.com/watch?v=fStL35aU840,,,,
250815,BRO vs DNF,2,31:03,https://gol.gg//game/stats/70950/page-summary/,70951,https://gol.gg/game/stats/70951/page-timeline/,https://www.youtube.com/watch?v=fStL35aU840,https://www.youtube.com/watch?v=fStL35aU840,,,,
250815,BRO vs DNF,3,27:03,https://gol.gg//game/stats/70950/page-summary/,70952,https://gol.gg/game/stats/70952/page-timeline/,https://www.youtube.com/watch?v=fStL35aU840,https://www.youtube.com/watch?v=fStL35aU840,,,,
250816,DRX vs BFX,1,31:01,https://gol.gg//game/stats/70959/page-summary/,70959,https://gol.gg/game/stats/70959/page-timeline/,https://www.youtube.com/watch?v=Ag7u3aaNNFA,https://www.youtube.com/watch?v=Ag7u3aaNNFA,,,,
250816,DRX vs BFX,2,29:38,https://gol.gg//game/stats/70959/page-summary/,70960,https://gol.gg/game/stats/70960/page-timeline/,https://www.youtube.com/watch?v=Ag7u3aaNNFA,https://www.youtube.com/watch?v=Ag7u3aaNNFA,,,,
250816,DRX vs BFX,3,30:00,https://gol.gg//game/stats/70959/page-summary/,70961,https://gol.gg/game/stats/70961/page-timeline/,https://www.youtube.com/watch?v=Ag7u3aaNNFA,https://www.youtube.com/watch?v=Ag7u3aaNNFA,,,,
250816,NS vs KT,1,32:31,https://gol.gg//game/stats/70956/page-summary/,70956,https://gol.gg/game/stats/70956/page-timeline/,https://www.youtube.com/watch?v=Ag7u3aaNNFA,https://www.youtube.com/watch?v=Ag7u3aaNNFA,,,,
250816,NS vs KT,2,28:36,https://gol.gg//game/stats/70956/page-summary/,70957,https://gol.gg/game/stats/70957/page-timeline/,https://www.youtube.com/watch?v=Ag7u3aaNNFA,https://www.youtube.com/watch?v=Ag7u3aaNNFA,,,,
250816,NS vs KT,3,28:26,https://gol.gg//game/stats/70956/page-summary/,70958,https://gol.gg/game/stats/70958/page-timeline/,https://www.youtube.com/watch?v=Ag7u3aaNNFA,https://www.youtube.com/watch?v=Ag7u3aaNNFA,,,,
250817,BRO vs DK,1,36:20,https://gol.gg//game/stats/70965/page-summary/,70965,https://gol.gg/game/stats/70965/page-timeline/,https://www.youtube.com/watch?v=BLsafyzBMBg,https://www.youtube.com/watch?v=BLsafyzBMBg,,,,
250817,BRO vs DK,2,27:51,https://gol.gg//game/stats/70965/page-summary/,70966,https://gol.gg/game/stats/70966/page-timeline/,https://www.youtube.com/watch?v=BLsafyzBMBg,https://www.youtube.com/watch?v=BLsafyzBMBg,,,,
250817,HLE vs GEN,1,28:35,https://gol.gg//game/stats/70962/page-summary/,70962,https://gol.gg/game/stats/70962/page-timeline/,https://www.youtube.com/watch?v=BLsafyzBMBg,https://www.youtube.com/watch?v=BLsafyzBMBg,,,,
250817,HLE vs GEN,2,30:35,https://gol.gg//game/stats/70962/page-summary/,70963,https://gol.gg/game/stats/70963/page-timeline/,https://www.youtube.com/watch?v=BLsafyzBMBg,https://www.youtube.com/watch?v=BLsafyzBMBg,,,,
250817,HLE vs GEN,3,28:13,https://gol.gg//game/stats/70962/page-summary/,70964,https://gol.gg/game/stats/70964/page-timeline/,https://www.youtube.com/watch?v=BLsafyzBMBg,https://www.youtube.com/watch?v=BLsafyzBMBg,,,,
250820,GEN vs NS,1,35:15,https://gol.gg//game/stats/71378/page-summary/,71378,https://gol.gg/game/stats/71378/page-timeline/,https://www.youtube.com/watch?v=WIrnmExvXGM,https://www.youtube.com/watch?v=WIrnmExvXGM,,,,
250820,GEN vs NS,2,32:01,https://gol.gg//game/stats/71378/page-summary/,71379,https://gol.gg/game/stats/71379/page-timeline/,https://www.youtube.com/watch?v=WIrnmExvXGM,https://www.youtube.com/watch?v=WIrnmExvXGM,,,,
250820,DRX vs DNF,1,35:01,https://gol.gg//game/stats/71375/page-summary/,71375,https://gol.gg/game/stats/71375/page-timeline/,https://www.youtube.com/watch?v=WIrnmExvXGM,https://www.youtube.com/watch?v=WIrnmExvXGM,,,,
250820,DRX vs DNF,2,40:36,https://gol.gg//game/stats/71375/page-summary/,71376,https://gol.gg/game/stats/71376/page-timeline/,https://www.youtube.com/watch?v=WIrnmExvXGM,https://www.youtube.com/watch?v=WIrnmExvXGM,,,,
250821,BRO vs BFX,1,29:21,https://gol.gg//game/stats/71384/page-summary/,71384,https://gol.gg/game/stats/71384/page-timeline/,https://www.youtube.com/watch?v=buTnOk94goA,https://www.youtube.com/watch?v=buTnOk94goA,,,,
250821,BRO vs BFX,2,30:07,https://gol.gg//game/stats/71384/page-summary/,71385,https://gol.gg/game/stats/71385/page-timeline/,https://www.youtube.com/watch?v=buTnOk94goA,https://www.youtube.com/watch?v=buTnOk94goA,,,,
250821,BRO vs BFX,3,28:24,https://gol.gg//game/stats/71384/page-summary/,71386,https://gol.gg/game/stats/71386/page-timeline/,https://www.youtube.com/watch?v=buTnOk94goA,https://www.youtube.com/watch?v=buTnOk94goA,,,,
250821,KT vs HLE,1,39:31,https://gol.gg//game/stats/71381/page-summary/,71381,https://gol.gg/game/stats/71381/page-timeline/,https://www.youtube.com/watch?v=buTnOk94goA,https://www.youtube.com/watch?v=buTnOk94goA,,,,
250821,KT vs HLE,2,39:24,https://gol.gg//game/stats/71381/page-summary/,71382,https://gol.gg/game/stats/71382/page-timeline/,https://www.youtube.com/watch?v=buTnOk94goA,https://www.youtube.com/watch?v=buTnOk94goA,,,,
250821,KT vs HLE,3,35:06,https://gol.gg//game/stats/71381/page-summary/,71383,https://gol.gg/game/stats/71383/page-timeline/,https://www.youtube.com/watch?v=buTnOk94goA,https://www.youtube.com/watch?v=buTnOk94goA,,,,
250822,DK vs DRX,1,39:01,https://gol.gg//game/stats/71390/page-summary/,71390,https://gol.gg/game/stats/71390/page-timeline/,https://www.youtube.com/watch?v=z310sovrR5c,https://www.youtube.com/watch?v=z310sovrR5c,,,,
250822,DK vs DRX,2,32:18,https://gol.gg//game/stats/71390/page-summary/,71391,https://gol.gg/game/stats/71391/page-timeline/,https://www.youtube.com/watch?v=z310sovrR5c,https://www.youtube.com/watch?v=z310sovrR5c,,,,
250822,DK vs DRX,3,50:27,https://gol.gg//game/stats/71390/page-summary/,71392,https://gol.gg/game/stats/71392/page-timeline/,https://www.youtube.com/watch?v=z310sovrR5c,https://www.youtube.com/watch?v=z310sovrR5c,,,,
250822,NS vs T1,1,29:28,https://gol.gg//game/stats/71387/page-summary/,71387,https://gol.gg/game/stats/71387/page-timeline/,https://www.youtube.com/watch?v=z310sovrR5c,https://www.youtube.com/watch?v=z310sovrR5c,,,,
250822,NS vs T1,2,28:54,https://gol.gg//game/stats/71387/page-summary/,71388,https://gol.gg/game/stats/71388/page-timeline/,https://www.youtube.com/watch?v=z310sovrR5c,https://www.youtube.com/watch?v=z310sovrR5c,,,,
250822,NS vs T1,3,26:18,https://gol.gg//game/stats/71387/page-summary/,71389,https://gol.gg/game/stats/71389/page-timeline/,https://www.youtube.com/watch?v=z310sovrR5c,https://www.youtube.com/watch?v=z310sovrR5c,,,,
250823,BRO vs DNF,1,31:36,https://gol.gg//game/stats/71396/page-summary/,71396,https://gol.gg/game/stats/71396/page-timeline/,https://www.youtube.com/watch?v=AUwWNaiz_n4,https://www.youtube.com/watch?v=AUwWNaiz_n4,,,,
250823,BRO vs DNF,2,41:12,https://gol.gg//game/stats/71396/page-summary/,71397,https://gol.gg/game/stats/71397/page-timeline/,https://www.youtube.com/watch?v=AUwWNaiz_n4,https://www.youtube.com/watch?v=AUwWNaiz_n4,,,,
250823,BRO vs DNF,3,30:51,https://gol.gg//game/stats/71396/page-summary/,71398,https://gol.gg/game/stats/71398/page-timeline/,https://www.youtube.com/watch?v=AUwWNaiz_n4,https://www.youtube.com/watch?v=AUwWNaiz_n4,,,,
250823,HLE vs GEN,1,33:08,https://gol.gg//game/stats/71393/page-summary/,71393,https://gol.gg/game/stats/71393/page-timeline/,https://www.youtube.com/watch?v=AUwWNaiz_n4,https://www.youtube.com/watch?v=AUwWNaiz_n4,,,,
250823,HLE vs GEN,2,33:00,https://gol.gg//game/stats/71393/page-summary/,71394,https://gol.gg/game/stats/71394/page-timeline/,https://www.youtube.com/watch?v=AUwWNaiz_n4,https://www.youtube.com/watch?v=AUwWNaiz_n4,,,,
